1003	18.27462
1009	18.27526
1015	14.11176
1021	24.1016
1043	14.78923
1045	24.19381
1049	16.12297
1051	15.52502
1055	13.04216
1073	12.76949
1081	9.58805
1089	13.96969
1095	12.41381
1097	14.32929
1101	10.75775
1103	17.19311
1115	15.65894
1117	14.3376
1125	13.2448
1127	19.78543
2020	16.68433
2090	11.08016
2122	21.09773
2170	20.92442
4001	36.93609
4003	21.49817
4005	21.786
4007	21.20643
4013	14.41503
4015	31.76178
4017	27.89874
4019	17.02625
4021	19.39674
4025	27.71256
4027	9.74828
5005	33.98366
5007	14.49677
5031	11.42061
5045	12.86931
5051	26.6558
5069	12.89096
5085	19.07559
5119	14.06202
5125	14.89166
5131	11.4904
5143	13.84621
5145	17.70585
6001	9.47283
6005	27.50855
6007	20.12482
6013	11.10382
6017	19.0873
6019	7.49489
6023	23.70894
6029	11.39654
6031	6.57815
6033	28.84705
6037	8.05458
6039	11.01302
6041	13.93493
6045	24.04859
6047	12.17865
6053	9.5966
6055	9.58108
6057	17.58677
6059	8.78521
6061	15.0225
6065	9.82849
6067	12.43571
6071	11.77677
6073	11.35654
6075	10.47866
6077	9.49827
6079	16.34061
6081	8.69472
6083	11.81435
6085	8.24997
6087	14.22716
6089	21.01633
6093	23.14265
6095	11.97845
6097	13.33878
6099	11.21175
6101	13.17536
6107	10.42849
6109	23.35203
6111	11.1421
6113	8.7006
8001	14.47479
8005	15.23052
8013	19.80329
8031	17.48685
8035	13.07778
8041	20.29517
8043	28.84911
8045	17.76123
8059	18.58222
8069	15.96411
8077	21.01658
8101	20.62726
8123	14.93213
9001	7.11745
9003	10.18671
9005	11.00523
9007	9.5097
9009	7.25398
9011	10.18949
9013	11.71675
9015	15.8307
10001	12.03437
10003	10.58382
10005	13.91138
11001	5.67296
12001	12.32891
12005	20.00766
12009	18.30239
12011	12.76891
12015	16.58174
12017	24.35804
12019	19.51483
12021	14.01042
12023	15.65141
12031	15.04905
12033	13.381
12035	14.90237
12053	17.6844
12055	18.10537
12057	13.02723
12061	15.10008
12069	15.67344
12071	16.60925
12073	13.00841
12081	16.91328
12083	15.80046
12085	16.82903
12086	8.63738
12087	22.77272
12089	21.17304
12091	22.15057
12095	10.25108
12097	9.23584
12099	13.60452
12101	18.66519
12103	18.45376
12105	11.54627
12107	22.01822
12109	17.85456
12111	15.51527
12113	14.40954
12115	18.22015
12117	13.83647
12127	18.38615
12131	20.05487
13013	20.40271
13015	19.4645
13021	9.44984
13045	13.6571
13051	13.60371
13057	12.02008
13059	13.07657
13063	8.5024
13067	10.6808
13073	9.25266
13077	13.94921
13089	8.09944
13097	13.20333
13113	9.95934
13115	18.90612
13117	11.29021
13121	10.34614
13127	15.30889
13135	9.68772
13139	10.59623
13151	11.4943
13153	11.06723
13157	19.20357
13179	16.22425
13185	12.54657
13215	13.85442
13217	13.58987
13223	14.63262
13245	11.8074
13285	17.39063
13295	16.30531
13297	17.34356
13313	10.39951
15001	18.18156
15003	11.35472
15007	18.93456
15009	20.61283
16001	14.12602
16005	28.67604
16017	21.95668
16019	22.31092
16027	16.56602
16055	20.7264
16083	26.15334
17019	10.99704
17031	7.49564
17043	8.46389
17089	7.90747
17093	9.06107
17097	9.26245
17099	11.60204
17111	12.09697
17113	11.23368
17115	10.53153
17119	11.97195
17143	11.57901
17161	9.43573
17163	9.58643
17167	12.9497
17179	10.9243
17197	7.23772
17201	11.43453
18003	10.99438
18019	14.45994
18035	12.34599
18039	7.53187
18057	9.34496
18063	8.30501
18067	14.67284
18081	8.77434
18089	10.82289
18091	14.24137
18095	18.9482
18097	13.27304
18105	17.19065
18109	21.19783
18127	15.78728
18141	11.70364
18157	9.94169
18163	21.42908
18167	18.34582
19013	10.79582
19061	15.71912
19103	14.13307
19113	10.18766
19153	13.53194
19155	12.9625
19163	13.16672
19193	12.23102
20045	14.62468
20091	13.79126
20103	15.84925
20173	12.8626
20177	14.37273
20209	16.02773
21015	10.69175
21029	16.49766
21037	11.52246
21047	21.68727
21059	12.88143
21067	11.95104
