1001	91.95303
1003	75.74375
1005	49.79891
1007	101.76667
1009	121.15215
1013	85.99673
1015	138.574
1017	98.0959
1019	171.00734
1021	136.64476
1023	88.09408
1025	92.9679
1027	117.63468
1029	114.07499
1031	82.78865
1033	110.62486
1035	100.66417
1037	94.26918
1039	102.08771
1041	131.33136
1043	112.96662
1045	84.23831
1047	87.96185
1049	115.63021
1051	93.66528
1053	79.4453
1055	126.78675
1057	116.82525
1059	124.68456
1061	102.88516
1065	113.75378
1067	93.88934
1069	73.67079
1071	112.78865
1073	82.38283
1075	107.00089
1077	94.47305
1079	128.12577
1081	76.41708
1083	78.24825
1087	69.06551
1089	81.82806
1091	74.8753
1093	126.97472
1095	134.67174
1097	82.9829
1099	70.6206
1101	73.1331
1103	89.38097
1105	75.10131
1107	84.96969
1109	102.61077
1111	101.47003
1113	106.14998
1115	104.27141
1117	69.47002
1119	63.64806
1121	123.61097
1123	97.91619
1125	104.00806
1127	135.27673
1129	57.17048
1133	150.28256
2020	66.51885
2090	80.3476
2110	63.94555
2122	68.56017
2170	65.24171
4001	101.71508
4003	67.84004
4005	76.26721
4007	107.54166
4009	101.93033
4012	78.51363
4013	63.17093
4015	91.97452
4017	91.88264
4019	72.72964
4021	67.14186
4023	50.27974
4025	74.37173
4027	81.17736
5001	101.53608
5003	93.44908
5005	91.88738
5007	67.59157
5009	77.27695
5011	100.33254
5015	62.42267
5017	82.32092
5019	73.41314
5021	100.36289
5023	69.0669
5025	96.76892
5027	73.18304
5029	78.28573
5031	99.43944
5033	94.61518
5035	89.3544
5037	120.11145
5039	98.06096
5043	97.35585
5045	112.27633
5047	110.4764
5049	126.15534
5051	103.33907
5053	91.00654
5055	139.77671
5057	92.61686
5059	85.79647
5061	87.80984
5063	111.71277
5065	88.1098
5067	137.47513
5069	75.11692
5071	105.97782
5075	178.86203
5079	114.75969
5081	119.56631
5083	102.01771
5085	105.11791
5087	78.37292
5089	89.70886
5091	69.60894
5093	143.45347
5097	104.32395
5103	95.22681
5105	110.6333
5107	81.02203
5109	130.17002
5111	140.47242
5113	148.64996
5115	115.02392
5117	103.90675
5119	72.5666
5121	129.85307
5123	87.87002
5125	89.96801
5127	110.30395
5129	83.04947
5131	84.48962
5133	114.59655
5135	98.51338
5137	109.68827
5139	92.94672
5141	110.84674
5143	82.11372
5145	90.19502
5147	129.71334
5149	101.25129
6001	58.4666
6005	77.19052
6007	91.93265
6009	68.3336
6011	87.53034
6013	64.46896
6015	98.63929
6017	68.55401
6019	75.68338
