01001	164.65920
01003	172.48139
01005	217.79040
01007	221.01509
01009	188.36591
01011	171.04126
01013	187.76482
01015	194.68061
01017	209.80877
01019	161.85985
01021	190.51862
01023	156.32556
01025	202.91756
01027	200.78139
01029	188.95239
01031	179.66199
01033	195.60801
01035	204.75500
01037	220.26871
01039	211.50057
01041	208.13498
01043	190.08927
01045	199.96898
01047	212.15991
01049	192.52829
01051	192.58597
01053	189.96265
01055	198.11101
01057	202.03254
01059	235.36822
01061	232.50790
01063	107.66572
01065	176.55224
01067	212.78720
01069	190.46361
01071	204.26872
01073	190.25642
01075	214.48198
01077	204.47060
01079	205.35691
01081	186.09356
01083	171.60483
01085	229.70507
01087	236.71032
01089	177.64528
01091	172.16700
01093	202.05934
01095	199.26196
01097	218.40806
01099	191.81390
01101	202.06589
01103	195.02692
01105	248.69065
01107	196.81891
01109	189.54932
01111	211.03242
01113	225.66761
01115	189.78389
01117	153.04592
01119	212.38437
01121	197.52175
01123	189.60820
01125	173.66079
01127	234.73461
01129	242.55356
01131	247.91568
01133	220.17430
02020	171.04455
02050	247.70162
02090	182.75369
02110	153.49131
02122	202.61206
02130	211.50316
02150	210.13018
02170	184.71253
02180	194.61871
02185	318.28006
02220	128.16180
02240	174.77749
02261	174.26154
02270	305.08131
02280	214.70324
04001	139.82957
04003	157.05968
04005	117.10587
04007	171.99575
04009	200.51008
04011	147.25447
04012	143.17683
04013	149.46221
04015	200.09006
04017	143.36667
04019	160.39517
04021	137.10459
04023	138.85924
04025	162.11202
04027	137.22818
05001	217.38924
05003	212.87299
05005	197.61110
05007	164.92396
05009	204.01241
05011	215.24992
05013	204.01668
05015	170.27955
05017	200.97674
05019	185.32687
05021	249.86854
05023	185.59448
05025	198.64747
05027	192.49518
05029	145.14239
05031	196.52336
05033	185.40034
05035	250.74742
05037	211.38844
05039	266.29430
05041	221.22797
05043	206.50434
05045	186.46039
05047	231.05406
05049	225.48573
05051	196.34850
05053	164.64444
05055	195.81149
05057	206.10732
05059	198.46524
05061	265.13984
05063	162.19770
05065	166.21476
05067	217.43446
05069	201.03209
05071	190.26282
05073	254.39487
05075	230.90750
05077	221.38456
05079	209.44469
05081	237.70882
05083	245.09914
05085	203.79139
05087	197.91845
05089	209.90810
05091	217.14816
05093	249.06368
05095	232.88469
05097	148.57841
05099	215.31546
05101	246.56789
05103	200.19074
05105	233.59112
05107	231.99009
05109	168.10874
05111	258.12308
05113	190.59582
05115	196.16769
05117	210.73901
05119	197.98563
05121	229.30424
05123	185.89963
05125	164.96113
05127	177.62490
05129	238.79730
05131	194.68026
05133	177.55262
05135	198.97085
05137	152.69205
05139	231.51066
05141	188.30927
05143	171.79330
05145	195.34308
05147	206.10831
05149	206.00925
06001	154.45429
06005	170.12189
06007	180.37159
06009	156.52050
06011	151.64998
06013	152.85030
06015	207.92383
06017	161.05934
06019	156.43387
06021	167.91117
06023	183.00296
06025	137.84531
06027	143.80401
06029	165.91248
06031	144.86598
06033	187.62287
06035	202.39533
06037	154.52595
06039	158.26429
06041	141.07450
06043	138.52967
06045	179.00584
06047	161.77976
06049	180.44620
06051	122.81953
06053	143.04343
06055	187.84761
06057	143.86587
06059	148.47731
06061	159.69430
06063	167.02043
06065	161.28581
06067	171.74490
06069	157.34153
06071	170.62671
06073	161.49144
06075	150.07093
06077	166.52036
06079	160.34205
06081	148.80532
06083	144.00366
06085	140.01351
06087	146.69331
06089	208.36383
06093	206.06660
06095	182.10173
06097	173.31265
06099	162.72137
06101	164.31790
06103	185.96339
06105	211.11100
06107	161.10179
06109	158.33465
06111	153.98001
06113	159.98718
06115	197.85650
08001	166.45623
08003	146.36943
08005	150.30365
08007	104.31620
08009	162.82861
08011	182.84518
08013	130.64138
08014	153.66119
08015	125.38392
08019	162.22214
08021	162.37607
08027	191.66713
08029	152.48368
08031	170.25137
08035	139.56338
08037	77.42835
08039	143.77171
08041	150.69675
08043	166.21414
08045	146.90640
08049	102.32095
08055	148.37701
08059	142.44905
08063	174.97553
08067	120.70817
08069	141.03561
08071	149.09358
08073	165.38024
08075	155.52093
08077	159.60563
08081	139.10463
08083	164.19333
08085	166.19425
08087	155.30557
08089	156.32298
08093	132.99050
08095	176.03419
08097	74.43802
08099	213.28414
08101	164.18203
08103	145.85993
08105	117.30475
08107	98.94957
08109	239.26368
08117	105.06945
08119	170.32986
08121	139.64288
08123	161.54626
08125	155.43811
09001	145.60620
09003	162.13771
09005	157.23687
09007	162.51385
09009	177.84706
09011	170.94418
09013	169.52041
09015	180.58420
10001	200.17018
10003	179.12500
10005	176.79827
11001	187.77436
12001	184.59889
12003	193.55018
12005	203.71946
12007	220.56565
12009	184.66986
12011	163.61763
12013	169.30571
12015	161.12615
12017	184.10573
12019	192.53101
12021	126.16477
12023	201.79351
12027	187.73143
12029	184.69714
12031	199.31652
12033	194.11441
12035	175.77515
12037	229.03309
12039	179.78696
12041	197.00061
12043	147.14979
12045	185.04276
12047	190.52137
12049	173.37613
12051	181.76528
12053	184.84661
12055	159.48057
12057	178.00516
12059	208.11433
12061	170.05995
12063	198.56930
12065	159.11001
12067	241.44408
12069	182.39353
12071	145.96476
12073	162.41121
12075	230.64820
12077	264.15293
12079	160.57193
12081	152.35381
12083	188.18679
12085	153.11610
12086	142.90602
12087	178.80764
12089	166.33705
12091	192.03018
12093	202.15282
12095	168.42846
12097	155.79820
12099	150.68472
12101	174.51366
12103	170.97231
12105	176.30171
12107	210.40685
12109	163.12368
12111	166.60968
12113	185.82426
12115	150.75621
12117	170.23765
12119	147.41178
12121	202.60233
12123	196.29426
12125	353.53800
12127	177.28069
12129	206.78975
12131	177.67460
12133	228.25404
13001	166.70180
13003	199.19492
13005	152.89687
13009	187.23361
13011	148.24953
13013	185.24881
13015	201.57916
